ID,FILENAME,DISKID,FLAGS,SONGTYPE,STATUS,WEIGHT,BALANCE,DATE_ADDED,DATE_PLAYED,DATE_ARTIST_PLAYED,DATE_ALBUM_PLAYED,DATE_TITLE_PLAYED,DURATION,TITLE,ALBUM,LABEL,PLINE,TRACKNO,COMPOSER,ISRC,CATALOG,UPC,FEEAGENCY,ALBUMYEAR,GENRE,WEBSITE,BUYCD,INFO,LYRICS,PICTURE,COUNT_PLAYED,COUNT_REQUESTED,LAST_REQUESTED,COUNT_PERFORMANCES,XFADE,ARTIST,BPM,RATING,MOOD,OVERLAY,PLAYLIMIT_COUNT,PLAYLIMIT_ACTION,SONGRIGHTS,ADZ_LISTID
36600,E:\Music transfer\Woe Is Me - Devil In My Mind.wav,0,NNNNNNNNNN,S,0,70,0.638571441173553,5/25/2025 9:46:15 AM,5/25/2025 11:07:00 AM,5/25/2025 11:07:00 AM,4/22/2025 10:07:51 AM,5/25/2025 11:07:00 AM,187104,Devil In My Mind,,,,0,,,,,,0,,,,,,,1,0,5/25/2025 9:46:15 AM,0,&i=0&bmp=,Woe Is Me,0,0,,no,0,none,broadcast,0
36601,E:\Music transfer\Abertooth Lincoln - Nerve Parts.wav,0,NNNNNNNNNN,S,0,70,0.64857143163681,5/25/2025 9:46:23 AM,5/25/2025 11:10:00 AM,5/25/2025 11:10:00 AM,4/21/2025 5:34:23 PM,5/25/2025 11:10:00 AM,283000,Nerve Parts,,,,0,,,,,,0,,,,,,,1,0,5/25/2025 9:46:23 AM,0,,Abertooth Lincoln,0,0,,no,0,none,broadcast,0
36613,C:\Users\19892\Downloads\Crowsilver - Trapped.mp3,0,NNNNNNNNNN,S,0,70,0.358571439981461,5/25/2025 11:01:12 AM,5/25/2025 11:15:33 AM,5/25/2025 11:15:33 AM,4/24/2025 6:06:00 AM,5/25/2025 11:15:33 AM,266050,Trapped,,,,0,"Jem Burrows, Paul Hardy, Christian Holt, Sonia Hutchinson",,,,,2025,Gothic Rock,,,Crowsilver      crowsilveruk@hotmail.com    All rights owned by Crowsilver,,az_36613__Crowsilver.png,1,0,5/25/2025 11:01:12 AM,0,,Crowsilver,0,0,,NO,0,none,broadcast,0
36603,E:\Music transfer\HONEYBADGER - EMPTY HANDED.mp3,0,NNNNNNNNNN,S,0,70,0.718571484088898,5/25/2025 9:46:41 AM,5/25/2025 11:19:54 AM,5/25/2025 11:19:54 AM,5/25/2025 11:19:54 AM,5/25/2025 11:19:54 AM,247104,Empty-Handed,Let There Be Light,,,7,Honeybadger / Vardoulakis / Giannakopoulos / Giannopoulos / Oikonomou / Laganakos,CBBYD2500096,,,,2025,Rock,,,,,,1,0,5/25/2025 9:46:41 AM,0,,Honeybadger,0,0,,NO,0,none,broadcast,0
36604,E:\Music transfer\Beasty Fan Music Club - Another World (Single Edit).mp3,0,NNNNNNNNNN,S,0,70,0.918571472167969,5/25/2025 9:46:50 AM,5/25/2025 11:25:06 AM,5/25/2025 11:25:06 AM,4/24/2025 6:48:17 AM,5/25/2025 11:25:06 AM,214413,Another World (Single Edit),,,,0,,,,,,0,,,,,,,1,0,5/25/2025 9:46:50 AM,0,,Beasty Fan Music Club,0,0,,no,0,none,broadcast,0
36602,E:\Music transfer\Kurt Frohlich - Worry.wav,0,NNNNNNNNNN,S,0,70,0.348571419715881,5/25/2025 9:46:32 AM,5/25/2025 11:28:39 AM,5/25/2025 11:28:39 AM,4/24/2025 5:37:25 AM,5/25/2025 11:28:39 AM,297908,Worry,,,,0,,,,,,0,,,,,,,1,0,5/25/2025 9:46:32 AM,0,,Kurt Frohlich,0,0,,no,0,none,broadcast,0
36607,E:\Music transfer\Entropy in Motion featuring Joe Booe - Phantoms in the Aether.mp3,0,NNNNNNNNNN,S,0,70,0.448571413755417,5/25/2025 9:47:22 AM,5/25/2025 11:33:25 AM,5/25/2025 11:33:25 AM,4/24/2025 7:06:05 AM,5/25/2025 11:33:25 AM,482534,Phantoms in the Aether,,,,0,,,,,,0,,,,,,,1,0,5/25/2025 9:47:22 AM,0,,Entropy in Motion featuring Joe Booe,0,0,,no,0,none,broadcast,0
36606,E:\Music transfer\FaceTwo - Player Prayer.mp3,0,NNNNNNNNNN,S,0,70,0.138571426272392,5/25/2025 9:47:13 AM,5/25/2025 11:42:48 AM,5/25/2025 11:42:48 AM,5/25/2025 11:50:04 AM,5/25/2025 11:42:48 AM,197681,Player Prayer,Single,,,0,,,,,,2025,,,,,,,1,0,5/25/2025 9:47:13 AM,0,,FaceTwo,0,0,,NO,0,none,broadcast,0
36608,E:\Music transfer\Brusic - Monsters.mp3,0,NNNNNNNNNN,S,0,70,0.47857141494751,5/25/2025 9:47:31 AM,5/25/2025 11:46:02 AM,5/25/2025 11:46:02 AM,5/25/2025 11:46:02 AM,5/25/2025 11:46:02 AM,237744,Monsters,Album 1 masters (stereo),,,0,,,,,,2024,,,,engiTunSMPB 00000000 00000210 000008A0 0000000000AE1650 00000000 0090FD80 00000000 00000000 00000000 00000000 00000000 00000000,,,1,0,5/25/2025 9:47:31 AM,0,,Brusic,0,0,,no,0,none,broadcast,0
34705,C:\Users\19892\Desktop\hypernova #2.1.wav,0,NNNNNNNNNN,S,0,70,2.4642870426178,12/4/2023 5:49:45 AM,5/25/2025 11:49:57 AM,5/25/2025 11:49:57 AM,11/1/2023 11:41:07 AM,5/25/2025 11:49:57 AM,8748,hypernova #2.1,,,,0,,,,,,0,,,,,,,127,0,12/4/2023 5:49:45 AM,0,,,0,0,,no,0,none,broadcast,0
