"WKS ON","LW POS","TW POS","ARTIST","TITLE","LABEL","TW SPIN","LW SPIN","(+/-)","ADDS","STATIONS ON"
"25","1","1","FALLING IN REVERSE","VOICES IN MY HEAD","Epitaph","974","980","-6","0","31 of 43"
"11","4","2","NICKELBACK","SAN QUENTIN","BMG","837","826","11","0","34 of 43"
"10","5","3","OZZY OSBOURNE","ONE OF THOSE DAYS","Epic","821","803","18","0","34 of 43"
"8","2","4","GODSMACK","SURRENDER","BMG","819","862","-43","0","34 of 43"
"17","3","5","BUSH","MORE THAN MACHINES","BMG","804","848","-44","0","30 of 43"
"14","6","6","STARSET & BREAKING BENJAMIN","WAITING ON THE SKY TO CHANGE","Judge & Jury/The Orchard","759","763","-4","0","33 of 43"
"5","10","7","BLINK-182","EDGING","Columbia","701","652","49","1","31 of 43"
"16","8","8","FAME ON FIRE","WELCOME TO THE CHAOS","Hopeless","690","683","7","0","31 of 43"
"17","7","9","GHOST","SPILLWAYS","Loma Vista/Concord","690","728","-38","0","32 of 43"
"10","13","10","PISTOLS AT DAWN","THE TRUTH","CO5/Megaforce","658","618","40","0","26 of 43"
"7","11","11","SMASHING PUMPKINS","BEGUILED","Martha's Music/Thirty Tigers","654","635","19","0","33 of 43"
"14","9","12","RED HOT CHILI PEPPERS","TIPPA MY TONGUE","Warner","652","680","-28","0","29 of 43"
"9","12","13","BLACKLITE DISTRICT","BACK INTO DARKNESS","AK19","599","629","-30","0","17 of 43"
"9","15","14","ARCHITECTS","TEAR GAS","Epitaph","579","566","13","0","29 of 43"
"5","17","15","POP EVIL","PARANOID (CRASH & BURN)","Pop Evil/MNRK HEAVY/G&G","576","533","43","0","30 of 43"
"6","19","16","EMBERS RISE","ISOLATED","New Ocean","522","504","18","0","16 of 43"
"19","20","17","BEARTOOTH","RIPTIDE","Red Bull","510","464","46","0","23 of 43"
"12","18","18","AYRON JONES","FILTHY","Big Machine/John Varvatos","507","507","0","0","31 of 43"
"17","16","19","I PREVAIL","BAD THINGS","Fearless/Concord","504","557","-53","0","26 of 43"
"9","21","20","THREE DAYS GRACE","I AM THE WEAPON","RCA","499","463","36","0","32 of 43"
"12","24","21","VOLBEAT","BECOMING","Republic","476","436","40","1","28 of 43"
"13","23","22","BAD OMENS","JUST PRETEND","Sumerian","461","440","21","1","26 of 43"
"4","25","23","NOTHING MORE","YOU DON'T KNOW WHAT LOVE MEANS","Better Noise","453","423","30","0","25 of 43"
"3","30","24","FIVE FINGER DEATH PUNCH","WELCOME TO THE CIRCUS","Better Noise","450","365","85","1","26 of 43"
"5","27","25","THEORY OF A DEADMAN","DINOSAUR","Roadrunner/3EE","434","389","45","1","24 of 43"
"14","26","26","ROYAL BLISS","BLACK RHINO","Kartel/Air Castle","423","415","8","0","24 of 43"
"2","40","27","DISTURBED","BAD MAN","Warner","419","262","157","2","24 of 43"
"5","28","28","ANOVA SKYWAY","SPARK","Independent","387","381","6","0","17 of 43"
"6","31","29","MESSER","UNBREAKABLE (UNFVKWITABLE)","Curtain Call","349","337","12","0","22 of 43"
"2","36","30","SEVVVEN","COLD","Wake Up! Music Rocks","335","271","64","0","17 of 43"
"12","32","31","OF VIRTUE","COLD BLOODED","Arising Empire/FM","329","324","5","0","19 of 43"
"3","34","32","BLACK OXYGEN","LACEYVILLE","Curtain Call","323","298","25","0","17 of 43"
"2","35","33","DARK SUN","LOOK AROUND","Emberstone & Raye","312","274","38","1","15 of 43"
"13","37","34","DOROTHY","BLACK SHEEP","Rock Nation/CO5","301","270","31","1","23 of 43"
"3","39","35","CROBOT","GOLDEN","Mascot","290","266","24","0","20 of 43"
"12","29","36","THE RETALIATORS","THE RETALIATORS THEME (21 BULLETS)","Better Noise","288","372","-84","0","23 of 43"
"21","22","37","HIGHLY SUSPECT","NATURAL BORN KILLER","Elektra/300","285","448","-163","0","19 of 43"
"8","33","38","BLACK VEIL BRIDES","SAVIOUR II","Sumerian","282","311","-29","0","19 of 43"
"4","42","39","VERSUS ME","TERRIFIED","FM","269","249","20","0","18 of 43"
"9","38","40","NONPOINT","PAPER TIGERS","361 Degrees/FM","256","269","-13","0","19 of 43"
"3","45","41","FOR THE FALLEN DREAMS","NO HEAVEN","Arising Empire","255","236","19","0","18 of 43"
"2","48","42","HARDY","JACK","Big Loud Rock","250","200","50","2","16 of 43"
"6","41","43","AWAKE AT LAST","THE OTHER SIDE","Wake Up! Music Rocks/FM Music","237","253","-16","0","17 of 43"
"6","14","44","SKID ROW","TIME BOMB","earMUSIC/Land Shark","228","581","-353","0","18 of 43"
